src,dst,relation
41612229,Vesterbro,Has Property
4910603,Vesterbro,Has Property
105922513,NULL,Has Property
95857016,NULL,Has Property
9230302,NULL,Has Property
62499276,Grunewald,Has Property
6949409,NULL,Has Property
60961516,Cherry Creek,Has Property
22667184,Travis Heights,Has Property
1921749,Downtown,Has Property
9078005,NULL,Has Property
6442713,NULL,Has Property
6471851,NULL,Has Property
29117989,NULL,Has Property
1474179,NULL,Has Property
11141937,Oud-West,Has Property
14118914,Oud-West,Has Property
31421256,NULL,Has Property
77509415,NULL,Has Property
57272728,NULL,Has Property
10287576,L'Antiga Esquerra de l'Eixample,Has Property
9421000,Dreta de l'Eixample,Has Property
17867034,La Nova Esquerra de l'Eixample,Has Property
13026596,NULL,Has Property
52296044,Charlottenburg,Has Property
1624693,Friedrichshain,Has Property
35546961,Mitte,Has Property
23904144,Mitte,Has Property
31383221,Sants-Montjuïc,Has Property
6631368,NULL,Has Property
7331229,Sants-Montjuïc,Has Property
9150857,Sants-Montjuïc,Has Property
396363,Les Corts (Nabe),Has Property
13672759,Beckmans,Has Property
89958682,Friedrichshain,Has Property
46575567,Mattapan,Has Property
31862615,East Boston,Has Property
56168610,Logan Square,Has Property
58069706,Uccle,Has Property
36004243,NULL,Has Property
6263183,Humboldt Park,Has Property
24555246,Anderlecht,Has Property
103015859,Auderghem,Has Property
50439322,NULL,Has Property
69252188,NULL,Has Property
41724032,NULL,Has Property
56169550,NULL,Has Property
91323429,Quartier Europeen,Has Property
3192937,NULL,Has Property
56983370,South End,Has Property
96822624,Ballsbridge,Has Property
62124181,Smithfield,Has Property
16127611,Knocklyon,Has Property
18323987,Ballsbridge,Has Property
5647617,Docklands,Has Property
9157229,NULL,Has Property
2460679,Tai Kok Sui,Has Property
35844289,North City Central/O'Connell Street,Has Property
6717520,NULL,Has Property
33096930,Southside,Has Property
40535355,NULL,Has Property
11093257,New Town,Has Property
5856601,Old Town,Has Property
2376514,Sheung Wan,Has Property
36559542,LB of Bromley,Has Property
11335538,NULL,Has Property
30855806,Islands Brygge,Has Property
68621982,NULL,Has Property
75536905,Vanløse,Has Property
75455116,Amager Vest,Has Property
122863902,NULL,Has Property
26681328,NULL,Has Property
41652525,NULL,Has Property
37530594,NULL,Has Property
3428555,Valby,Has Property
18493809,Surry Hills,Has Property
48244208,Gare de Lyon,Has Property
3625030,NULL,Has Property
3983303,NULL,Has Property
4226344,NULL,Has Property
105419315,NULL,Has Property
7233670,NULL,Has Property
65778786,NULL,Has Property
6515691,NULL,Has Property
27424444,NULL,Has Property
6806630,NULL,Has Property
1894732,NULL,Has Property
96145168,NULL,Has Property
8491096,NULL,Has Property
4498255,NULL,Has Property
44821023,Goya,Has Property
36732665,NULL,Has Property
31201728,Fuencarral-el Pardo,Has Property
2038996,NULL,Has Property
66083414,Carabanchel,Has Property
48063089,NULL,Has Property
13480415,NULL,Has Property
3632231,NULL,Has Property
48348295,NULL,Has Property
25162776,NULL,Has Property
6638596,NULL,Has Property
18167773,NULL,Has Property
43510604,Verdun,Has Property
48618586,NULL,Has Property
27514017,Cote-des-Neiges,Has Property
67901779,Cote-des-Neiges,Has Property
1924504,NULL,Has Property
2123107,Lower Garden District,Has Property
68388097,Marigny/Bywater,Has Property
7003763,Marigny/Bywater,Has Property
3916277,NULL,Has Property
24831061,Mid City,Has Property
565762,NULL,Has Property
2359115,NULL,Has Property
29485019,South Melbourne,Has Property
18836861,NULL,Has Property
6855810,NULL,Has Property
887013,Sunnyside,Has Property
18774457,Glenfair,Has Property
34834598,Porte de Clignancourt,Has Property
24490911,Châtelet - Les Halles - Beaubourg,Has Property
10377742,NULL,Has Property
47407638,NULL,Has Property
14045785,Montmartre,Has Property
15894670,Montmartre,Has Property
22624076,NULL,Has Property
20642656,Place d'Italie - Quartier Chinois,Has Property
72563752,Porte de Versailles,Has Property
32755757,Vaugirard,Has Property
3466562,Invalides - Ecole Militaire,Has Property
20303559,Commerce - Dupleix,Has Property
41799392,Auteuil,Has Property
37306889,Auteuil,Has Property
13586402,Champs-Elysées,Has Property
45966429,Auteuil,Has Property
37488419,Auteuil,Has Property
40692431,Panthéon,Has Property
2797888,Saint-Michel,Has Property
73478837,Alésia,Has Property
27625227,Passy,Has Property
39124670,Passy,Has Property
60118316,NULL,Has Property
19089813,XI Arrondissement,Has Property
12498504,Saint-Paul - Ile Saint-Louis,Has Property
13559298,Parione,Has Property
316068,Regola,Has Property
1102681,Prati,Has Property
29891206,Trevi,Has Property
50103817,Castro Pretorio,Has Property
37421121,NULL,Has Property
76266539,Hillcrest,Has Property
48430225,Pacific Beach,Has Property
4661795,Mission Bay,Has Property
21891790,Potrero Hill,Has Property
9545090,The Castro,Has Property
13262085,Aurelio,Has Property
50743219,Aurelio,Has Property
48763001,Aurelio,Has Property
47967970,Aurelio,Has Property
117481941,Nomentana,Has Property
33198052,NULL,Has Property
12486335,NULL,Has Property
2586687,Prati,Has Property
1212719,Prati,Has Property
628404,Celio,Has Property
9157581,Trastevere,Has Property
42456719,NULL,Has Property
8837674,Dupont Circle,Has Property
36471238,Dupont Circle,Has Property
2828498,Trinidad,Has Property
30315692,Georgetown,Has Property
10201307,Mount Vernon Square,Has Property
7421258,Judiciary Square,Has Property
52136432,NULL,Has Property
9031139,Darlington,Has Property
1462464,NULL,Has Property
30572756,NULL,Has Property
55790023,Landstraße,Has Property
5769695,Leopoldstadt,Has Property
33097378,NULL,Has Property
67179723,NULL,Has Property
107636008,Ottakring,Has Property
31499306,Ottakring,Has Property
8160186,U Street Corridor,Has Property
41549731,Downtown Toronto,Has Property
11525333,NULL,Has Property
27610220,Kensington-Cedar Cottage,Has Property
110538924,NULL,Has Property
126037968,L'Amoreaux,Has Property
102256875,NULL,Has Property
5857639,Margareten,Has Property
49437033,Garbatella,Has Property
27416285,NULL,Has Property
15996128,Monteverde Nuovo,Has Property
44717262,NULL,Has Property
7649443,Campo Marzo,Has Property
49034232,Monti,Has Property
83024069,Portuense,Has Property
377040,Parkdale,Has Property
121630477,NULL,Has Property
31255818,NULL,Has Property
440188,Kensington Market,Has Property
3844155,Commercial Drive,Has Property
25656583,NULL,Has Property
1427066,Mount Pleasant,Has Property
283131,Cannaregio,Has Property
46093318,Cannaregio,Has Property
8176475,NULL,Has Property
54731034,Giudecca,Has Property
16594320,Downtown Toronto,Has Property
1100216,Margareten,Has Property
11423001,Margareten,Has Property
14646212,Favoriten,Has Property
93556568,The Annex,Has Property
1372040,Riverdale,Has Property
6102871,Wallace Emerson,Has Property
6235444,Monti,Has Property
1107433,Prati,Has Property
54737616,NULL,Has Property
107983212,Alexandria,Has Property
9471452,NULL,Has Property
28957206,Esquilino,Has Property
7494279,Esquilino,Has Property
2419652,Prati,Has Property
11172062,Monti,Has Property
4646399,NULL,Has Property
28318403,NULL,Has Property
36264059,Waterloo,Has Property
26188836,Darlington,Has Property
18218129,Capitol Hill,Has Property
1353882,Capitol Hill,Has Property
781716,Fremont,Has Property
50142518,NULL,Has Property
2600473,Hayes Valley,Has Property
2799752,NULL,Has Property
13620573,North Beach,Has Property
1091811,Noe Valley,Has Property
283764,Santa Cruz,Has Property
11864201,NULL,Has Property
11611946,Yarraville/Seddon,Has Property
59862311,Marina Del Rey,Has Property
16169782,NULL,Has Property
89498753,Cortes,Has Property
2522673,Toorak,Has Property
28078147,Port Melbourne,Has Property
21815201,Kensington,Has Property
4971509,Carlton,Has Property
34875238,NULL,Has Property
103552215,NULL,Has Property
62996946,Richmond,Has Property
21065148,Burnley,Has Property
48762990,NULL,Has Property
22740218,Caulfield,Has Property
27357959,Central Business District,Has Property
26386874,Dorval,Has Property
14449696,Ahuntsic-Cartierville,Has Property
8024983,La Petite-Patrie,Has Property
34853861,NULL,Has Property
34718677,NULL,Has Property
56203376,Watergraafsmeer,Has Property
19042318,NULL,Has Property
90265972,Westelijke Eilanden,Has Property
10605481,NULL,Has Property
7387847,Buitenveldert-Oost,Has Property
105006686,De Pijp,Has Property
64617226,Pedion Areos,Has Property
93698756,NULL,Has Property
109833625,NULL,Has Property
6522250,Oud-West,Has Property
758308,Oud-West,Has Property
2826599,NULL,Has Property
61386575,Bos en Lommer,Has Property
125040017,Plaka,Has Property
11224822,Jordaan,Has Property
19165678,Jordaan,Has Property
60624341,Grachtengordel,Has Property
10535948,Oostelijke Eilanden en Kadijken,Has Property
24420814,Jordaan,Has Property
121318562,Zeeburg,Has Property
8558897,Grachtengordel,Has Property
19029497,Weesperbuurt en Plantage,Has Property
6505492,NULL,Has Property
8333718,NULL,Has Property
42305557,Barton Hills,Has Property
5509090,NULL,Has Property
27997554,South Lamar,Has Property
5136065,Indische Buurt,Has Property
1532319,De Pijp,Has Property
59203588,Nieuwmarkt en Lastage,Has Property
5696237,NULL,Has Property
15375104,NULL,Has Property
7970021,NULL,Has Property
37813432,NULL,Has Property
4585922,Oosterparkbuurt,Has Property
46884262,Oud-West,Has Property
2466907,Oud-West,Has Property
47264521,Oud-Zuid,Has Property
19891061,NULL,Has Property
25952046,Hoofddorppleinbuurt,Has Property
26521943,Vila de Gràcia,Has Property
1275637,Vila de Gràcia,Has Property
23809034,Vila de Gràcia,Has Property
22635556,NULL,Has Property
1903257,Vilapicina i la Torre Llobeta,Has Property
32278467,NULL,Has Property
1170429,Kreuzberg,Has Property
52908498,NULL,Has Property
13198684,NULL,Has Property
102192493,NULL,Has Property
4696381,NULL,Has Property
11030755,Kreuzberg,Has Property
988851,NULL,Has Property
4338631,Prenzlauer Berg,Has Property
41094121,Neukölln,Has Property
11844012,Neukölln,Has Property
3098059,Neukölln,Has Property
13262164,Zehlendorf,Has Property
54820821,La Sagrada Família,Has Property
10531070,Sant Antoni,Has Property
59557620,NULL,Has Property
7733967,NULL,Has Property
50186898,El Poble-sec,Has Property
26038860,Fennpfuhl,Has Property
53446847,Alt-Hohenschönhausen,Has Property
52946133,NULL,Has Property
20030423,NULL,Has Property
8167447,North Loop,Has Property
126865598,Plaka,Has Property
63576227,Pedion Areos,Has Property
32718181,NULL,Has Property
41183272,West Austin,Has Property
115177640,Cherry Creek,Has Property
64754441,NULL,Has Property
28689390,NULL,Has Property
82145,Oud-West,Has Property
72236429,NULL,Has Property
98359273,Nieuwmarkt en Lastage,Has Property
59281664,NULL,Has Property
107470,NULL,Has Property
8669879,NULL,Has Property
28481369,South First,Has Property
7833018,NULL,Has Property
6490356,East Downtown,Has Property
44207918,South First,Has Property
27061635,NULL,Has Property
3630394,NULL,Has Property
10887454,Zilker,Has Property
28396179,Bouldin Creek,Has Property
24390548,Charlottenburg,Has Property
25793769,Charlottenburg,Has Property
63180568,Ganshoren,Has Property
11573375,Grand Place,Has Property
7134587,Allston-Brighton,Has Property
24158689,Allston-Brighton,Has Property
3314137,Lincoln Park,Has Property
723517,Frederiksberg,Has Property
9339822,Frederiksberg,Has Property
6089827,Frederiksberg,Has Property
20267309,NULL,Has Property
2462293,Uptown,Has Property
23323110,Frederiksberg,Has Property
46091671,Frederiksberg,Has Property
30561059,NULL,Has Property
98084554,NULL,Has Property
11010672,Friedrichshain,Has Property
13345935,Westend,Has Property
3144194,Wedding,Has Property
32412080,Tiergarten,Has Property
21184200,NULL,Has Property
7466486,Back Bay,Has Property
10638538,Indre By,Has Property
2369938,Christianshavn,Has Property
34855649,Indre By,Has Property
8492760,Nørrebro,Has Property
30623885,Nørrebro,Has Property
5209400,Nørrebro,Has Property
63375981,Flagey,Has Property
40214971,Newington,Has Property
39957999,Marchmont,Has Property
82247404,Morningside,Has Property
3092851,Old Town,Has Property
1209688,Old Town,Has Property
41705796,Old Town,Has Property
46345364,Haymarket,Has Property
2182765,Old Town,Has Property
20970169,NULL,Has Property
1998760,NULL,Has Property
45720060,NULL,Has Property
22416092,NULL,Has Property
4677515,NULL,Has Property
6208465,Mong Kok,Has Property
2180835,Mong Kok,Has Property
41879549,Tai Kok Sui,Has Property
18136291,NULL,Has Property
4792073,LB of Bromley,Has Property
84956670,LB of Bromley,Has Property
215108,LB of Croydon,Has Property
40250714,NULL,Has Property
14755745,LB of Brent,Has Property
48879252,LB of Brent,Has Property
13711088,LB of Brent,Has Property
82018674,LB of Hillingdon,Has Property
54265225,Leith,Has Property
37223566,Leith,Has Property
88262026,Trinity College,Has Property
224650,NULL,Has Property
16125926,NULL,Has Property
3489355,LB of Waltham Forest,Has Property
21532359,LB of Sutton,Has Property
17804037,Nørrebro,Has Property
28464440,NULL,Has Property
431414,Highland,Has Property
29771154,Vanløse,Has Property
1157622,Indre By,Has Property
60018423,Islands Brygge,Has Property
3010510,Islands Brygge,Has Property
19781695,Cherry Creek,Has Property
22922907,NULL,Has Property
20811764,Docklands,Has Property
51822448,Trinity College,Has Property
1189146,Grafton Street/St. Stephens Green,Has Property
75439456,LB of Brent,Has Property
8581203,NULL,Has Property
4238453,Southwark,Has Property
46990886,NULL,Has Property
3707765,Fortress Hill,Has Property
22102422,NULL,Has Property
29622937,Tsim Sha Tsui,Has Property
9500680,NULL,Has Property
1402322,Fulham,Has Property
50298404,NULL,Has Property
7068387,Hammersmith,Has Property
3723289,Hammersmith,Has Property
838776,Notting Hill,Has Property
61353829,Lewisham,Has Property
21719569,Wandsworth,Has Property
47533454,Wandsworth,Has Property
35097243,NULL,Has Property
33930610,Wimbledon,Has Property
13375797,Greenwich,Has Property
41615156,NULL,Has Property
44237460,LB of Richmond upon Thames,Has Property
38644424,LB of Merton,Has Property
2483246,Nunhead,Has Property
